Date,Open,High,Low,Close,Adj Close,Volume
2022-11-21,41.029999,41.820000,40.970001,40.980000,40.104568,8899
2022-11-22,40.939999,41.689999,40.939999,41.490002,40.603676,2337
2022-11-23,41.369999,41.369999,40.360001,41.049999,40.173073,4731
2022-11-24,41.180000,41.650002,41.130001,41.619999,40.730896,1000
2022-11-25,41.680000,42.529999,41.680000,42.360001,41.455090,6140
2022-11-28,42.220001,42.459999,41.930000,42.419998,41.513805,2417
2022-11-29,42.380001,42.529999,41.610001,41.959999,41.063633,4593
2022-11-30,41.919998,41.939999,41.369999,41.939999,41.044060,1362
2022-12-01,42.650002,42.740002,42.060001,42.509998,41.601883,2365
2022-12-02,42.570000,42.570000,41.919998,42.020000,41.122353,945
2022-12-05,41.980000,42.009998,41.520000,41.520000,40.633034,6444
2022-12-06,41.509998,42.480000,41.509998,42.230000,41.327866,2177
2022-12-07,42.209999,42.419998,42.160000,42.349998,41.445301,3892
2022-12-08,42.150002,42.299999,41.680000,41.900002,41.004917,2237
2022-12-09,41.880001,42.380001,41.779999,42.230000,41.327866,2943
2022-12-12,42.209999,42.340000,42.000000,42.070000,41.171284,10942
2022-12-13,42.189999,43.000000,41.700001,42.380001,41.474663,7746
2022-12-14,42.320000,42.630001,42.009998,42.549999,41.641029,2656
2022-12-15,42.430000,42.470001,42.000000,42.000000,41.102779,2507
2022-12-16,42.029999,42.029999,41.360001,41.560001,40.672180,666
2022-12-19,41.490002,41.709999,41.369999,41.369999,40.486237,2101
2022-12-20,41.169998,41.650002,40.889999,41.529999,40.642818,4877
2022-12-21,41.650002,41.889999,41.520000,41.880001,40.985344,711
2022-12-22,41.730000,42.520000,41.730000,41.810001,40.916840,7270
2022-12-23,41.930000,41.990002,41.529999,41.580002,40.691753,3382
2022-12-27,41.709999,41.900002,41.549999,41.549999,40.662392,910
2022-12-28,41.439999,41.580002,41.299999,41.299999,40.417732,935
2022-12-29,41.209999,41.900002,41.209999,41.630001,40.740685,1980
2022-12-30,41.520000,41.730000,41.470001,41.730000,40.838547,1082
2023-01-02,41.610001,41.750000,41.369999,41.590000,40.701538,1763
2023-01-03,41.349998,42.189999,39.529999,39.880001,39.028069,9011
2023-01-04,40.000000,40.000000,38.250000,38.630001,37.804771,16443
2023-01-05,38.480000,39.290001,38.480000,39.040001,38.206013,4790
2023-01-06,39.240002,39.240002,38.689999,39.180000,38.343021,4398
2023-01-09,39.419998,39.419998,38.980000,39.000000,38.166866,4540
2023-01-10,39.020000,39.680000,39.020000,39.500000,38.656185,3418
2023-01-11,39.590000,40.599998,39.310001,40.599998,39.732685,6473
2023-01-12,40.459999,42.020000,40.459999,41.790001,40.897266,1849
2023-01-13,41.889999,42.720001,41.889999,42.380001,41.474663,8061
2023-01-16,42.490002,42.490002,41.599998,41.650002,40.760258,4988
2023-01-17,41.610001,41.730000,41.200001,41.380001,40.496025,5173
2023-01-18,41.389999,41.389999,40.880001,40.980000,40.104568,2262
2023-01-19,40.720001,41.119999,40.720001,41.110001,40.231792,2464
2023-01-20,40.910000,42.020000,40.910000,41.509998,40.623245,2692
2023-01-23,41.630001,41.840000,41.430000,41.630001,40.740685,1908
2023-01-24,41.570000,42.250000,41.570000,42.209999,41.308292,2179
2023-01-25,42.009998,43.200001,42.009998,42.919998,42.003124,3545
2023-01-26,43.160000,43.160000,41.980000,42.150002,41.249577,2895
2023-01-27,42.099998,42.099998,41.099998,41.279999,40.398159,5232
2023-01-30,41.290001,41.290001,40.740002,40.950001,40.075211,2378
2023-01-31,40.810001,41.389999,40.220001,40.880001,40.006706,1199
2023-02-01,40.750000,41.000000,40.689999,40.880001,40.006706,2573
2023-02-02,40.770000,41.119999,40.689999,40.990002,40.114357,3035
2023-02-03,40.810001,40.810001,40.000000,40.599998,39.732685,10112
2023-02-06,40.380001,40.830002,40.279999,40.650002,39.781620,7097
2023-02-07,40.709999,40.790001,40.200001,40.200001,39.341232,273
2023-02-08,40.610001,40.750000,40.340000,40.590000,39.722900,2466
2023-02-09,40.830002,40.830002,40.000000,40.000000,39.145504,11711
2023-02-10,40.080002,40.080002,39.549999,39.759998,38.910629,10603
2023-02-13,40.000000,40.000000,39.709999,39.950001,39.096573,2906
2023-02-14,39.849998,40.049999,39.619999,39.669998,38.822552,1965
2023-02-15,39.419998,39.580002,38.930000,39.389999,38.548534,3731
2023-02-16,39.209999,39.480000,38.980000,39.180000,38.343021,2292
2023-02-17,38.919998,39.590000,38.919998,39.459999,38.617039,758
2023-02-20,39.900002,39.900002,39.299999,39.619999,38.773621,3157
2023-02-21,39.740002,40.630001,39.740002,40.349998,39.488026,1853
2023-02-22,40.290001,40.610001,40.029999,40.419998,39.556530,2249
2023-02-23,40.500000,40.500000,40.020000,40.049999,39.194435,482
2023-02-24,40.080002,40.369999,39.910000,39.990002,39.135719,2031
2023-02-27,39.770000,40.240002,39.770000,40.029999,39.174862,7902
2023-02-28,39.930000,40.439999,39.660000,40.169998,39.311871,4822
2023-03-01,40.189999,40.389999,39.070000,39.130001,38.294090,7802
2023-03-02,39.040001,39.310001,38.779999,39.220001,38.382168,2821
2023-03-03,39.340000,39.500000,38.980000,39.279999,38.440884,550
2023-03-06,39.380001,39.380001,38.790001,38.790001,37.961353,7860
2023-03-07,38.849998,39.020000,38.720001,38.759998,37.931992,7257
2023-03-08,38.639999,38.790001,37.910000,38.790001,37.961353,9027
2023-03-09,38.730000,38.990002,38.200001,38.599998,37.775410,4155
2023-03-10,38.500000,39.169998,38.270000,38.279999,37.462246,12142
2023-03-13,38.669998,38.980000,37.950001,38.419998,37.599255,8296
2023-03-14,38.650002,40.000000,38.650002,39.560001,38.714905,14326
2023-03-15,39.590000,39.889999,38.259998,38.490002,37.667763,4977
2023-03-16,38.419998,38.939999,38.419998,38.849998,38.020069,2434
2023-03-17,38.980000,38.980000,37.549999,37.959999,37.149082,5346
2023-03-20,37.599998,38.540001,37.459999,38.430000,37.609043,2183
2023-03-21,39.200001,39.480000,38.860001,39.080002,38.245159,71701
2023-03-22,39.139999,39.139999,38.500000,38.540001,37.716694,3835
2023-03-23,38.849998,38.990002,38.419998,38.770000,37.941780,1790
2023-03-24,38.810001,38.810001,37.419998,37.910000,37.100151,5763
2023-03-27,37.959999,38.200001,37.750000,38.160000,37.344810,5093
2023-03-28,38.169998,38.400002,37.910000,37.919998,37.109936,3426
2023-03-29,38.209999,38.849998,38.209999,38.759998,37.931992,4296
2023-03-30,38.790001,39.500000,38.770000,39.130001,38.294090,10265
2023-03-31,39.290001,39.750000,39.290001,39.639999,38.793194,1715
2023-04-03,39.610001,39.910000,39.439999,39.770000,38.920418,2444
2023-04-04,39.810001,39.810001,39.200001,39.419998,38.577892,2630
2023-04-05,39.290001,39.889999,39.290001,39.709999,38.861698,1175
2023-04-06,39.810001,40.590000,39.810001,40.470001,39.605465,4312
2023-04-11,null,null,null,null,null,null
2023-04-12,40.880001,41.220001,40.880001,41.009998,40.133926,1156
2023-04-13,41.009998,41.049999,40.799999,40.799999,39.928413,853
2023-04-14,40.799999,41.200001,40.230000,40.230000,39.370590,5088
2023-04-17,40.509998,41.040001,40.330002,40.759998,39.889267,2860
2023-04-18,40.529999,40.599998,40.150002,40.340000,39.478241,8261
2023-04-19,40.410000,41.000000,40.349998,40.900002,40.026279,4020
2023-04-20,40.980000,40.980000,40.730000,40.869999,39.996918,2133
2023-04-21,40.759998,41.410000,40.759998,41.270000,40.388374,2864
2023-04-24,41.150002,41.150002,40.790001,41.040001,40.163288,7980
2023-04-25,41.000000,41.549999,41.000000,41.369999,40.486237,2624
2023-04-26,41.369999,41.880001,41.299999,41.299999,40.417732,1766
2023-04-27,41.459999,43.000000,41.459999,42.540001,41.631245,10754
2023-04-28,42.450001,42.720001,42.200001,42.500000,41.592098,3120
2023-05-02,42.610001,42.630001,41.830002,41.959999,41.063633,4528
2023-05-03,41.939999,41.950001,41.709999,41.810001,40.916840,4997
2023-05-04,41.720001,42.130001,41.720001,42.130001,41.230003,6035
2023-05-05,41.279999,41.540001,41.279999,41.360001,41.360001,2126
2023-05-08,41.369999,41.619999,41.369999,41.410000,41.410000,3584
2023-05-09,41.610001,42.400002,41.560001,42.000000,42.000000,9235
2023-05-10,41.959999,42.320000,41.720001,41.990002,41.990002,2969
2023-05-11,41.709999,42.299999,41.549999,41.750000,41.750000,14336
2023-05-12,41.689999,42.520000,41.689999,42.480000,42.480000,8658
2023-05-15,42.590000,42.790001,42.360001,42.580002,42.580002,2961
2023-05-16,42.320000,42.799999,42.290001,42.400002,42.400002,1529
2023-05-17,42.220001,42.220001,41.860001,41.869999,41.869999,1025
2023-05-18,41.849998,41.930000,41.040001,41.180000,41.180000,731
2023-05-19,41.500000,41.500000,40.869999,41.130001,41.130001,3545
2023-05-22,40.950001,41.509998,40.950001,41.310001,41.310001,2520
2023-05-23,null,null,null,null,null,null
2023-05-24,40.750000,40.750000,40.150002,40.150002,40.150002,4882
2023-05-25,40.419998,40.419998,39.299999,39.400002,39.400002,22690
2023-05-26,39.310001,39.599998,38.599998,39.070000,39.070000,6493
2023-05-29,39.119999,39.119999,38.869999,39.060001,39.060001,1719
2023-05-30,39.029999,39.209999,39.029999,39.080002,39.080002,727
2023-05-31,38.900002,39.369999,38.900002,39.369999,39.369999,3196
2023-06-01,null,null,null,null,null,null
2023-06-02,39.209999,39.299999,38.930000,39.299999,39.299999,722
2023-06-05,39.310001,39.349998,39.090000,39.090000,39.090000,813
2023-06-06,39.060001,39.459999,39.060001,39.459999,39.459999,1462
2023-06-07,39.500000,39.500000,39.320000,39.349998,39.349998,3910
2023-06-08,39.209999,39.340000,38.990002,39.240002,39.240002,692
2023-06-09,39.160000,39.910000,39.000000,39.869999,39.869999,7573
2023-06-12,null,null,null,null,null,null
2023-06-13,39.919998,39.919998,38.849998,39.570000,39.570000,5719
2023-06-14,39.660000,40.040001,39.560001,39.820000,39.820000,9276
2023-06-15,39.730000,40.270000,39.480000,40.119999,40.119999,12782
2023-06-16,40.009998,40.820000,40.009998,40.369999,40.369999,4582
2023-06-19,40.349998,40.349998,39.939999,39.939999,39.939999,433
2023-06-20,39.910000,40.389999,39.910000,40.099998,40.099998,3235
2023-06-21,40.049999,40.480000,39.980000,40.480000,40.480000,1593
2023-06-22,40.320000,40.389999,40.099998,40.160000,40.160000,6051
2023-06-23,39.990002,40.310001,39.750000,39.750000,39.750000,2015
2023-06-26,39.560001,39.919998,39.500000,39.630001,39.630001,1077
2023-06-27,39.660000,39.889999,39.570000,39.889999,39.889999,878
2023-06-28,39.869999,40.180000,39.869999,40.180000,40.180000,2068
2023-06-29,40.009998,40.049999,39.459999,39.810001,39.810001,3861
2023-06-30,39.950001,40.029999,39.869999,39.869999,39.869999,1745
2023-07-03,39.849998,40.740002,39.849998,40.439999,40.439999,2961
2023-07-04,40.419998,40.419998,40.189999,40.220001,40.220001,431
2023-07-05,40.209999,40.419998,40.080002,40.080002,40.080002,498
2023-07-06,39.880001,39.930000,39.270000,39.369999,39.369999,5103
2023-07-07,39.360001,39.410000,38.910000,39.090000,39.090000,3886
2023-07-10,38.990002,39.020000,38.450001,38.680000,38.680000,1831
2023-07-11,38.759998,39.259998,38.759998,38.980000,38.980000,80
2023-07-12,39.029999,39.209999,38.520000,39.169998,39.169998,1441
2023-07-13,39.150002,39.410000,39.150002,39.410000,39.410000,870
2023-07-14,39.490002,39.790001,39.389999,39.389999,39.389999,8275
2023-07-17,39.360001,39.450001,39.320000,39.320000,39.320000,1070
2023-07-18,39.209999,39.299999,39.009998,39.009998,39.009998,1934
2023-07-19,39.119999,39.360001,39.110001,39.279999,39.279999,2255
2023-07-20,39.209999,39.730000,39.209999,39.639999,39.639999,2763
2023-07-21,39.650002,40.080002,39.650002,40.080002,40.080002,1106
2023-07-24,40.000000,40.270000,39.910000,39.930000,39.930000,1354
2023-07-25,39.889999,40.869999,39.389999,40.669998,40.669998,8890
2023-07-26,40.689999,41.020000,40.500000,40.610001,40.610001,6154
2023-07-27,40.720001,40.720001,39.720001,39.720001,39.720001,9079
2023-07-28,39.980000,39.980000,38.970001,38.970001,38.970001,1565
2023-07-31,39.040001,39.419998,38.959999,39.110001,39.110001,19176
2023-08-01,39.139999,39.139999,38.910000,38.950001,38.950001,3217
2023-08-02,38.799999,38.799999,38.299999,38.299999,38.299999,1323
2023-08-03,38.169998,38.509998,38.000000,38.209999,38.209999,3551
2023-08-04,38.360001,38.389999,38.150002,38.389999,38.389999,12858
2023-08-07,null,null,null,null,null,null
2023-08-08,38.110001,38.709999,38.110001,38.509998,38.509998,1577
2023-08-09,38.520000,39.049999,38.520000,38.970001,38.970001,2248
2023-08-10,38.990002,39.580002,38.490002,38.509998,38.509998,4829
2023-08-11,38.470001,39.049999,38.470001,38.910000,38.910000,2200
2023-08-14,38.880001,39.200001,38.820000,39.009998,39.009998,1092
2023-08-15,39.130001,39.130001,38.660000,38.799999,38.799999,5151
2023-08-16,38.570000,38.950001,38.570000,38.820000,38.820000,542
2023-08-17,38.580002,38.700001,38.450001,38.450001,38.450001,270
2023-08-18,38.410000,38.759998,38.230000,38.439999,38.439999,3555
2023-08-21,38.389999,38.500000,38.139999,38.139999,38.139999,14950
2023-08-22,38.130001,38.680000,38.130001,38.560001,38.560001,1792
2023-08-23,38.669998,39.290001,38.669998,38.810001,38.810001,720
2023-08-24,38.990002,39.130001,38.889999,38.970001,38.970001,1295
2023-08-25,38.860001,39.310001,38.860001,39.290001,39.290001,2225
2023-08-28,39.330002,39.549999,39.240002,39.430000,39.430000,3508
2023-08-29,39.480000,40.000000,39.480000,39.869999,39.869999,2340
2023-08-30,39.860001,39.860001,38.060001,38.160000,38.160000,11928
2023-08-31,38.139999,38.750000,38.049999,38.150002,38.150002,7927
2023-09-01,38.099998,38.209999,37.689999,37.840000,37.840000,3216
2023-09-04,38.060001,38.060001,37.110001,37.320000,37.320000,5084
2023-09-05,37.049999,37.090000,36.470001,36.599998,36.599998,12579
2023-09-06,36.630001,37.040001,36.490002,37.040001,37.040001,4435
2023-09-07,36.959999,37.169998,36.880001,37.130001,37.130001,1300
2023-09-08,37.310001,37.310001,36.970001,37.090000,37.090000,1434
2023-09-11,37.380001,37.380001,36.779999,36.799999,36.799999,3204
2023-09-12,36.770000,36.880001,36.299999,36.439999,36.439999,3206
2023-09-13,36.349998,36.349998,35.860001,36.090000,36.090000,3276
2023-09-14,36.320000,36.860001,36.189999,36.849998,36.849998,4385
2023-09-15,37.040001,37.040001,36.660000,36.660000,36.660000,4602
2023-09-18,36.740002,36.740002,36.099998,36.099998,36.099998,2148
2023-09-19,36.099998,36.529999,36.099998,36.419998,36.419998,2723
2023-09-20,36.290001,37.000000,36.290001,36.730000,36.730000,1962
2023-09-21,36.740002,36.849998,36.520000,36.590000,36.590000,717
2023-09-22,36.450001,36.830002,36.450001,36.770000,36.770000,477
2023-09-25,36.709999,36.709999,35.799999,35.950001,35.950001,3004
2023-09-26,35.820000,35.820000,35.400002,35.490002,35.490002,5902
2023-09-27,35.470001,35.700001,34.799999,34.869999,34.869999,7180
2023-09-28,34.910000,35.090000,34.610001,34.790001,34.790001,3733
2023-09-29,34.689999,35.500000,34.689999,35.110001,35.110001,2764
2023-10-02,35.130001,35.310001,34.000000,34.060001,34.060001,8113
2023-10-03,34.090000,34.090000,32.630001,32.830002,32.830002,34875
2023-10-04,32.810001,33.509998,32.650002,32.830002,32.830002,28335
2023-10-05,33.029999,33.180000,32.980000,33.180000,33.180000,1020
2023-10-06,33.099998,33.099998,32.070000,32.820000,32.820000,1159
2023-10-09,32.630001,33.299999,32.570000,33.299999,33.299999,29473
2023-10-10,33.240002,34.330002,33.240002,34.330002,34.330002,4930
2023-10-11,34.330002,34.990002,34.330002,34.990002,34.990002,4572
2023-10-12,34.900002,34.970001,34.009998,34.009998,34.009998,781
2023-10-13,33.889999,34.259998,33.799999,34.110001,34.110001,3700
2023-10-16,34.110001,34.110001,33.820000,34.099998,34.099998,6517
2023-10-17,34.009998,34.529999,33.860001,33.939999,33.939999,3479
2023-10-18,33.830002,33.910000,33.470001,33.779999,33.779999,3266
2023-10-19,33.480000,34.369999,33.480000,34.160000,34.160000,698
