Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,90.099998,90.760002,89.540001,90.279999,84.016022,303
2019-01-03,90.059998,90.059998,88.000000,89.099998,82.917892,624
2019-01-04,89.599998,89.599998,89.099998,89.519997,83.308762,144
2019-01-07,90.580002,90.580002,89.300003,89.300003,83.104019,214
2019-01-08,89.239998,90.680000,89.239998,90.160004,83.904358,532
2019-01-09,90.599998,91.139999,90.360001,90.959999,84.648842,116
2019-01-10,90.540001,90.739998,90.059998,90.739998,84.444107,110
2019-01-11,90.540001,90.760002,90.540001,90.760002,84.462723,62
2019-01-14,90.360001,90.440002,90.040001,90.419998,84.146317,434
2019-01-15,90.279999,90.779999,90.279999,90.779999,84.481331,202
2019-01-16,91.900002,91.900002,90.400002,90.480003,84.202156,166
2019-01-17,90.320000,90.500000,90.320000,90.500000,84.220757,270
2019-01-18,90.239998,90.519997,90.099998,90.519997,84.239372,898
2019-01-21,90.580002,90.580002,90.000000,90.199997,83.941574,395
2019-01-22,90.160004,90.339996,89.480003,89.940002,83.699631,555
2019-01-23,90.120003,91.120003,90.120003,91.120003,84.797752,729
2019-01-24,90.919998,90.919998,90.000000,90.000000,83.755455,210
2019-01-25,90.699997,93.180000,90.699997,93.180000,86.714813,480
2019-01-28,92.139999,92.139999,91.320000,91.320000,84.983871,37
2019-01-29,90.779999,91.760002,90.779999,91.760002,85.393333,165
2019-01-30,91.019997,91.500000,90.180000,91.500000,85.151375,383
2019-01-31,92.580002,92.580002,91.139999,91.139999,84.816353,157
2019-02-01,91.779999,92.099998,91.779999,91.800003,85.430573,105
2019-02-04,91.699997,93.959999,91.699997,93.959999,87.440697,500
2019-02-05,94.019997,96.980003,93.199997,96.760002,90.046417,1936
2019-02-06,96.339996,97.459999,96.019997,96.519997,89.823067,750
2019-02-07,96.779999,97.019997,95.279999,95.279999,88.669113,1435
2019-02-08,95.099998,95.459999,95.040001,95.459999,88.836624,300
2019-02-11,95.400002,95.400002,94.440002,94.440002,87.887398,253
2019-02-12,94.779999,95.099998,94.080002,95.099998,88.501595,955
2019-02-13,94.739998,95.959999,94.739998,95.620003,88.985527,1589
2019-02-14,95.800003,96.940002,95.800003,96.940002,90.213936,1506
2019-02-15,96.459999,97.360001,96.459999,96.879997,90.158096,1158
2019-02-18,96.000000,97.400002,96.000000,96.919998,90.195313,799
2019-02-19,96.900002,97.279999,96.639999,96.639999,89.934753,752
2019-02-20,96.940002,97.559998,96.940002,97.260002,90.511719,379
2019-02-21,97.000000,97.000000,95.800003,95.800003,89.153030,375
2019-02-22,95.779999,96.000000,95.779999,96.000000,89.339142,420
2019-02-25,96.400002,96.400002,95.540001,95.540001,88.911072,2553
2019-02-26,95.000000,95.059998,94.099998,95.059998,88.464371,414
2019-02-27,95.059998,95.500000,90.820000,91.300003,84.965256,727
2019-02-28,90.599998,91.459999,90.120003,90.980003,84.667465,2178
2019-03-01,91.599998,92.480003,91.599998,92.480003,86.063385,1465
2019-03-04,92.800003,93.139999,92.739998,93.059998,86.603134,611
2019-03-05,92.940002,93.540001,92.940002,93.440002,86.956772,116
2019-03-06,93.239998,93.239998,93.220001,93.220001,86.752045,201
2019-03-07,93.180000,93.419998,93.180000,93.260002,86.789268,475
2019-03-08,92.300003,95.559998,92.300003,95.180000,88.576050,235
2019-03-11,96.400002,97.540001,96.400002,97.059998,90.325600,757
2019-03-12,97.559998,99.120003,97.559998,98.800003,91.944878,1675
2019-03-13,99.139999,99.199997,98.559998,98.879997,92.019325,719
2019-03-14,98.540001,100.400002,98.540001,100.199997,93.247734,714
2019-03-15,100.000000,100.000000,97.440002,98.540001,91.702919,2238
2019-03-18,98.739998,99.800003,98.379997,99.660004,92.745209,3482
2019-03-19,99.480003,100.849998,99.000000,100.099998,93.154663,1979
2019-03-20,99.459999,100.000000,99.459999,100.000000,93.061615,1058
2019-03-21,99.919998,100.150002,99.580002,100.099998,93.154663,385
2019-03-22,99.919998,100.699997,98.980003,98.980003,92.112389,849
2019-03-25,98.239998,98.660004,98.239998,98.660004,91.814590,488
2019-03-26,98.959999,99.459999,98.959999,99.160004,92.279900,3645
2019-03-27,99.339996,99.339996,98.599998,99.139999,92.261284,1298
2019-03-28,99.860001,101.500000,99.860001,100.900002,93.899178,1131
2019-03-29,101.099998,101.550003,100.900002,101.550003,94.504074,3556
2019-04-01,102.400002,102.400002,100.349998,100.800003,93.806114,1221
2019-04-02,101.000000,101.550003,101.000000,101.550003,94.504074,220
2019-04-03,101.900002,101.900002,100.400002,101.300003,94.271423,1323
2019-04-04,100.849998,101.550003,100.849998,101.550003,94.504074,109
2019-04-05,101.000000,102.349998,101.000000,102.349998,95.248558,446
2019-04-08,102.250000,102.500000,101.949997,102.250000,95.155502,193
2019-04-09,100.800003,101.500000,99.940002,99.940002,93.005783,925
2019-04-10,99.919998,99.919998,99.199997,99.779999,92.856880,594
