Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,120.900002,121.650002,118.550003,121.650002,101.848160,1547
2019-01-03,120.800003,121.800003,119.800003,121.800003,101.973747,675
2019-01-04,122.599998,126.599998,122.449997,126.300003,105.741241,3200
2019-01-07,126.800003,127.199997,125.849998,126.699997,106.076134,756
2019-01-08,127.250000,131.649994,126.500000,128.949997,107.959877,1681
2019-01-09,130.000000,134.850006,130.000000,132.399994,110.848297,2844
2019-01-10,129.000000,129.550003,127.650002,128.949997,107.959877,1472
2019-01-11,129.449997,129.449997,125.599998,126.000000,105.490074,516
2019-01-14,122.400002,130.699997,121.900002,129.899994,108.755241,3678
2019-01-15,130.699997,134.500000,130.149994,130.449997,109.215714,1494
2019-01-16,131.100006,131.449997,129.750000,130.199997,109.006409,689
2019-01-17,129.649994,129.649994,127.750000,128.050003,107.206383,774
2019-01-18,129.500000,135.000000,129.500000,134.949997,112.983208,2931
2019-01-21,135.250000,135.250000,133.300003,133.699997,111.936684,514
2019-01-22,133.000000,133.949997,131.050003,132.000000,110.513412,2530
2019-01-23,131.699997,133.300003,130.750000,132.699997,111.099464,647
2019-01-24,132.399994,137.300003,131.250000,137.199997,114.866982,1004
2019-01-25,136.899994,140.850006,136.899994,140.100006,117.294930,2121
2019-01-28,139.699997,141.100006,139.500000,140.050003,117.253059,1364
2019-01-29,140.050003,140.050003,136.949997,137.649994,115.243729,849
2019-01-30,137.899994,138.350006,136.699997,138.050003,115.578598,805
2019-01-31,138.550003,138.800003,137.399994,138.000000,115.536758,671
2019-02-01,137.800003,137.949997,134.699997,135.300003,113.276253,1027
2019-02-04,136.449997,136.449997,133.550003,133.550003,111.811111,724
2019-02-05,134.000000,137.100006,133.699997,136.850006,114.573959,232
2019-02-06,137.500000,138.550003,136.250000,137.449997,115.076279,825
2019-02-07,137.149994,137.149994,132.000000,132.850006,111.225060,1145
2019-02-08,132.199997,132.199997,127.650002,128.850006,107.876175,2066
2019-02-11,130.100006,132.149994,127.750000,132.000000,110.513412,3402
2019-02-12,131.000000,134.600006,131.000000,133.850006,112.062279,851
2019-02-13,135.000000,137.250000,134.699997,136.899994,114.615799,1333
2019-02-14,137.000000,137.399994,133.100006,134.100006,112.271591,620
2019-02-15,133.149994,138.750000,131.250000,138.300003,115.787926,2363
2019-02-18,139.199997,139.199997,137.000000,138.500000,115.955360,1448
