Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,60.500000,61.189999,59.500000,61.189999,42.167351,17250
2019-01-03,60.110001,60.660000,59.900002,60.180000,41.471336,12889
2019-01-04,60.700001,63.580002,60.650002,63.580002,43.814354,17422
2019-01-07,63.790001,63.849998,62.680000,63.130001,43.504250,18871
2019-01-08,63.240002,64.129997,62.689999,63.490002,43.752331,24350
2019-01-09,63.889999,64.230003,63.290001,63.750000,43.931499,13972
2019-01-10,64.510002,64.510002,63.000000,63.720001,43.910831,13600
2019-01-11,63.840000,63.869999,62.599998,63.200001,43.552486,7724
2019-01-14,62.980000,63.000000,62.400002,62.950001,43.380203,9606
2019-01-15,63.290001,63.619999,62.610001,63.150002,43.518032,7201
2019-01-16,63.439999,63.439999,62.439999,63.029999,43.435333,5417
2019-01-17,62.750000,63.189999,62.150002,63.189999,43.545593,6752
2019-01-18,63.560001,66.029999,63.450001,65.970001,45.461353,36615
2019-01-21,65.879997,65.889999,64.830002,65.629997,45.227043,23826
2019-01-22,64.699997,64.699997,63.880001,64.029999,44.124454,11389
2019-01-23,64.389999,64.389999,62.980000,63.299999,43.621399,15584
2019-01-24,63.450001,63.770000,62.700001,63.630001,43.848808,15880
2019-01-25,63.980000,65.290001,63.750000,65.050003,44.827358,18544
2019-01-28,65.500000,65.500000,64.389999,64.690002,44.579281,17858
2019-01-29,64.690002,65.419998,64.419998,65.410004,45.075447,8646
2019-01-30,65.389999,66.099998,65.199997,65.720001,45.289070,12776
2019-01-31,66.250000,66.250000,63.270000,64.099998,44.172699,20659
2019-02-01,63.990002,64.550003,63.509998,64.510002,44.455235,12310
2019-02-04,64.800003,64.930000,64.099998,64.910004,44.730888,11931
2019-02-05,65.089996,66.449997,64.760002,66.239998,45.647415,9925
2019-02-06,66.180000,66.199997,65.500000,65.709999,45.282181,6940
2019-02-07,65.879997,65.879997,63.299999,63.700001,43.897045,20117
2019-02-08,63.400002,63.560001,62.279999,63.090000,43.476681,17073
2019-02-11,62.939999,63.689999,62.740002,63.459999,43.731663,10123
2019-02-12,63.810001,65.099998,63.810001,65.040001,44.820469,8271
2019-02-13,65.599998,66.190002,64.860001,65.209999,44.937618,12352
2019-02-14,65.239998,65.540001,64.300003,65.010002,44.799801,8921
2019-02-15,64.400002,66.430000,64.080002,66.150002,45.585400,7940
2019-02-18,66.800003,66.879997,66.000000,66.370003,45.737003,10785
2019-02-19,66.320000,66.320000,65.500000,65.940002,45.440678,5935
2019-02-20,65.800003,66.650002,65.279999,66.489998,45.819698,7849
2019-02-21,66.669998,66.699997,65.570000,65.900002,45.413116,9873
2019-02-22,65.800003,65.989998,65.089996,65.320000,45.013424,10051
2019-02-25,65.900002,65.900002,64.790001,65.000000,44.792904,13135
2019-02-26,65.209999,67.919998,64.800003,67.610001,46.591511,69592
2019-02-27,67.699997,67.699997,66.419998,67.440002,46.474369,9232
2019-02-28,67.199997,67.410004,66.620003,67.139999,46.267624,9993
2019-03-01,67.500000,68.559998,67.300003,68.019997,46.874050,13619
2019-03-04,68.830002,68.830002,68.070000,68.150002,46.963642,10986
2019-03-05,68.370003,68.430000,67.940002,68.300003,47.067009,6500
2019-03-06,68.279999,68.500000,67.680000,68.199997,46.998085,8844
2019-03-07,67.900002,67.900002,66.690002,67.300003,46.377884,13017
2019-03-08,66.739998,66.760002,65.820000,66.639999,45.923065,7969
2019-03-11,66.839996,67.180000,66.279999,67.180000,46.295185,11638
2019-03-12,67.589996,67.690002,66.809998,67.010002,46.178040,9532
2019-03-13,66.750000,67.330002,66.360001,67.169998,46.288300,6394
2019-03-14,67.239998,67.370003,66.120003,66.419998,45.771454,15667
2019-03-15,66.500000,67.489998,66.400002,67.389999,46.439903,14017
2019-03-18,67.800003,67.820000,66.830002,67.440002,46.474369,125440
2019-03-19,67.099998,68.449997,66.800003,67.709999,46.660423,10100
2019-03-20,68.000000,68.019997,67.300003,67.790001,46.715553,7602
2019-03-21,67.589996,67.589996,66.550003,67.389999,46.439903,9587
2019-03-22,67.400002,67.400002,65.309998,65.650002,45.240837,34772
2019-03-25,65.099998,65.680000,65.000000,65.360001,45.040989,11286
2019-03-26,65.699997,65.699997,64.680000,65.360001,45.040989,9957
2019-03-27,65.629997,65.629997,64.620003,65.190002,44.923840,5905
2019-03-28,65.500000,66.019997,65.320000,65.790001,45.337311,6404
2019-03-29,65.800003,65.970001,65.330002,65.540001,45.165031,8453
2019-04-01,66.099998,67.239998,66.000000,66.809998,46.040215,9474
2019-04-02,66.980003,67.470001,66.709999,67.160004,46.281410,10426
2019-04-03,67.699997,69.389999,67.690002,69.290001,47.749237,17566
2019-04-04,69.099998,69.580002,68.680000,69.099998,47.618298,11313
2019-04-05,68.760002,69.750000,68.599998,69.650002,47.997318,14143
2019-04-08,69.599998,69.629997,68.980003,69.169998,47.666542,11519
2019-04-09,69.129997,69.800003,68.830002,69.050003,47.583851,14344
2019-04-10,68.919998,69.190002,68.750000,69.010002,47.556282,9350
2019-04-11,68.989998,69.779999,68.550003,69.750000,48.066231,11560
2019-04-12,69.800003,72.269997,69.099998,71.699997,49.410015,15229
2019-04-15,72.500000,72.580002,72.029999,72.300003,49.823498,16598
2019-04-16,72.470001,73.529999,72.349998,73.099998,50.374790,10161
2019-04-17,73.349998,74.550003,73.239998,74.300003,51.201736,28164
2019-04-18,74.169998,74.440002,73.379997,74.199997,51.132820,25549
2019-04-23,74.320000,74.620003,73.709999,74.519997,51.353336,10991
2019-04-24,74.389999,74.389999,72.459999,73.010002,50.312767,15532
2019-04-25,73.400002,73.400002,72.199997,72.870003,50.216297,10449
2019-04-26,72.699997,72.930000,72.349998,72.910004,50.243855,12637
2019-04-29,72.989998,73.290001,72.419998,72.800003,50.168053,22828
2019-04-30,72.489998,72.720001,72.099998,72.440002,49.919975,16754
2019-05-02,72.500000,72.800003,71.800003,72.500000,49.961319,39719
2019-05-03,73.099998,73.610001,72.099998,73.070000,50.354115,27693
2019-05-06,68.699997,69.379997,67.320000,69.290001,49.936119,33797
2019-05-07,69.180000,69.199997,66.279999,66.580002,47.983070,19389
2019-05-08,66.699997,67.519997,66.099998,67.300003,48.501961,15083
2019-05-09,66.699997,66.720001,65.290001,66.000000,47.565075,14812
2019-05-10,65.800003,66.580002,64.989998,65.639999,47.305626,10832
2019-05-13,65.489998,65.489998,63.029999,63.160000,45.518333,15400
2019-05-14,63.200001,64.000000,62.990002,63.549999,45.799400,20386
2019-05-15,63.490002,63.799999,62.290001,63.799999,45.979572,15214
2019-05-16,63.400002,64.760002,63.009998,64.699997,46.628185,16960
2019-05-17,64.400002,64.400002,63.000000,63.450001,45.727333,12237
2019-05-20,63.889999,63.889999,61.660000,62.099998,44.754406,14647
2019-05-21,62.400002,62.799999,61.900002,62.290001,44.891338,11450
2019-05-22,62.360001,62.360001,61.330002,62.080002,44.739998,7583
2019-05-23,61.700001,61.700001,60.180000,60.689999,43.738247,16951
2019-05-24,61.000000,61.340000,60.590000,61.230000,44.127415,10097
2019-05-27,61.290001,61.529999,60.889999,61.060001,44.004898,12086
2019-05-28,61.290001,61.450001,60.009998,60.250000,43.421143,12765
2019-05-29,59.900002,60.000000,58.810001,59.700001,43.024769,32613
2019-05-30,59.900002,60.070000,59.639999,59.950001,43.204937,5174
2019-05-31,59.299999,59.299999,58.430000,59.299999,42.736496,23790
2019-06-03,58.840000,59.299999,58.549999,59.099998,42.592361,15730
2019-06-04,59.090000,61.540001,58.840000,61.520000,44.336414,10005
2019-06-05,61.599998,61.869999,60.799999,61.160000,44.076965,8750
2019-06-06,61.049999,61.799999,60.459999,60.990002,43.954453,7503
2019-06-07,61.299999,61.740002,60.990002,61.590000,44.386860,7074
2019-06-11,62.000000,63.099998,61.990002,62.900002,45.330956,10257
2019-06-12,62.689999,62.689999,61.700001,61.970001,44.660721,8083
2019-06-13,61.990002,61.990002,61.090000,61.680000,44.451721,13055
2019-06-14,61.599998,61.700001,60.090000,60.590000,43.666176,10754
2019-06-17,60.900002,60.900002,59.799999,59.980000,43.226566,11604
2019-06-18,60.000000,61.880001,59.529999,61.610001,44.401276,10221
2019-06-19,61.799999,62.680000,61.599998,62.180000,44.812065,5634
2019-06-20,62.650002,62.950001,62.000000,62.639999,45.143578,4543
2019-06-21,62.290001,63.299999,62.250000,62.490002,45.035477,6658
2019-06-24,62.590000,62.810001,61.919998,62.090000,44.747204,3368
2019-06-25,61.990002,62.490002,61.599998,61.799999,44.538204,5026
2019-06-26,61.500000,62.549999,61.389999,62.119999,44.768826,3334
2019-06-27,62.400002,63.430000,62.200001,63.279999,45.604809,13613
2019-06-28,63.250000,64.120003,63.040001,63.939999,46.080467,10158
2019-07-01,65.000000,65.480003,63.650002,63.849998,46.015602,11870
2019-07-02,63.750000,63.869999,62.590000,62.599998,45.114746,6744
2019-07-03,63.000000,63.000000,62.290001,62.779999,45.244473,15114
2019-07-04,62.790001,63.070000,62.470001,62.759998,45.230061,4974
2019-07-05,62.889999,62.889999,62.000000,62.450001,45.006649,8391
2019-07-08,62.250000,62.930000,59.490002,59.490002,42.873428,14393
2019-07-09,58.439999,60.639999,58.099998,60.500000,43.601315,47719
2019-07-10,60.380001,60.380001,59.830002,60.189999,43.377907,11804
2019-07-11,60.480000,60.480000,59.389999,59.500000,42.880634,7429
2019-07-12,59.900002,60.610001,59.740002,60.400002,43.529247,9452
2019-07-15,60.200001,61.099998,60.200001,61.090000,44.026520,10287
2019-07-16,61.049999,61.759998,61.049999,61.750000,44.502174,8246
