Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,60.279999,61.610001,59.450001,61.610001,50.270939,5343
2019-01-03,60.200001,61.439999,60.200001,61.099998,49.854797,45200
2019-01-04,62.500000,65.209999,62.049999,65.050003,53.077824,12773
2019-01-07,65.629997,65.940002,63.480000,64.349998,52.506653,10170
2019-01-08,64.339996,66.099998,64.339996,65.510002,53.453163,8487
2019-01-09,66.370003,67.019997,65.489998,65.720001,53.624508,7894
2019-01-10,65.080002,66.300003,64.230003,66.199997,54.016167,3446
2019-01-11,66.180000,66.250000,64.900002,65.540001,53.477638,3154
2019-01-14,65.550003,65.550003,64.690002,65.150002,53.159416,2707
2019-01-15,65.360001,65.540001,63.500000,65.339996,53.314442,3141
2019-01-16,65.110001,65.379997,64.910004,65.080002,53.102303,3978
2019-01-17,64.580002,64.849998,63.980000,64.320000,52.482170,5974
2019-01-18,64.489998,67.019997,64.419998,67.019997,54.685246,4004
2019-01-21,66.510002,66.510002,65.720001,66.139999,53.967209,7925
2019-01-22,65.589996,65.830002,64.970001,65.660004,53.575554,2827
2019-01-23,65.820000,66.250000,65.599998,66.120003,53.950893,2357
2019-01-24,66.160004,66.260002,65.500000,66.000000,53.852974,7577
2019-01-25,66.500000,68.389999,66.169998,68.070000,55.542004,7326
2019-01-28,67.650002,67.650002,66.570000,67.010002,54.677094,6169
2019-01-29,65.699997,66.339996,64.940002,66.320000,54.114082,8116
2019-01-30,66.120003,66.349998,65.540001,65.839996,53.722424,2692
2019-01-31,67.050003,67.050003,65.379997,66.730003,54.448627,1775
2019-02-01,66.279999,66.989998,65.970001,66.669998,54.399662,953
2019-02-04,67.199997,68.000000,67.050003,67.750000,55.280895,13332
2019-02-05,67.839996,69.470001,67.720001,69.300003,56.545628,6575
2019-02-06,69.440002,69.500000,68.400002,69.239998,56.496662,4104
2019-02-07,68.900002,68.900002,67.160004,68.099998,55.566483,4971
2019-02-08,67.150002,67.150002,65.849998,66.199997,54.016167,5580
2019-02-11,66.410004,66.980003,65.970001,66.940002,54.619972,2461
2019-02-12,67.300003,68.099998,67.169998,67.639999,55.191135,2313
2019-02-13,68.279999,68.500000,67.449997,68.139999,55.599117,3411
2019-02-14,67.980003,68.430000,65.500000,66.199997,54.016167,3075
2019-02-15,65.500000,68.440002,65.129997,67.980003,55.468571,7539
2019-02-18,68.300003,68.379997,67.169998,68.360001,55.778625,2790
2019-02-19,68.330002,68.599998,67.269997,67.940002,55.435932,2395
2019-02-20,67.820000,68.559998,67.779999,68.470001,55.868385,800
2019-02-21,68.559998,68.949997,67.669998,68.150002,55.607277,3229
2019-02-22,67.849998,68.330002,67.180000,67.250000,54.872917,2003
2019-02-25,67.669998,67.809998,66.500000,66.959999,54.636288,11934
