Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,174.899994,175.479996,172.000000,175.440002,136.205368,6159
2019-01-03,173.119995,174.779999,172.740005,173.679993,134.838959,3220
2019-01-04,175.080002,177.960007,173.399994,177.539993,137.835709,2641
2019-01-07,178.600006,178.899994,174.779999,176.360001,136.919601,6721
2019-01-08,176.660004,178.160004,175.500000,176.839996,137.292267,6767
2019-01-09,178.100006,178.460007,175.399994,177.380005,137.711502,5462
2019-01-10,176.000000,178.479996,176.000000,177.899994,138.115204,2660
2019-01-11,178.580002,180.759995,177.860001,178.679993,138.720764,2476
2019-01-14,177.800003,179.360001,177.199997,179.179993,139.108948,2857
2019-01-15,180.160004,180.919998,178.199997,179.179993,139.108948,3733
2019-01-16,179.639999,180.979996,179.479996,180.100006,139.823227,1941
2019-01-17,179.500000,180.500000,179.100006,180.339996,140.009537,3158
2019-01-18,181.520004,184.479996,181.399994,184.100006,142.928680,7321
2019-01-21,184.279999,184.820007,183.740005,184.820007,143.487656,6725
2019-01-22,183.979996,184.000000,182.320007,182.399994,141.608841,3289
2019-01-23,183.220001,185.000000,182.500000,183.619995,142.556030,4073
2019-01-24,184.000000,185.080002,183.500000,185.039993,143.658432,1586
2019-01-25,186.000000,186.720001,185.679993,185.679993,144.155319,2923
2019-01-28,184.720001,185.740005,184.000000,184.539993,143.270248,2551
2019-01-29,183.839996,186.000000,183.800003,185.720001,144.186386,2207
2019-01-30,185.660004,185.679993,184.300003,185.000000,143.627426,2521
2019-01-31,186.660004,186.660004,182.559998,185.080002,143.689499,2568
2019-02-01,185.039993,186.000000,184.000000,185.860001,144.295074,2493
2019-02-04,186.399994,186.479996,184.699997,185.320007,143.875854,3823
2019-02-05,185.979996,187.979996,185.360001,187.259995,145.381989,2726
2019-02-06,188.160004,188.160004,186.820007,187.460007,145.537247,6627
2019-02-07,187.000000,187.720001,184.399994,185.300003,143.860306,3990
2019-02-08,184.679993,184.679993,182.000000,183.479996,142.447311,4486
2019-02-11,183.740005,185.600006,183.460007,184.699997,143.394485,3034
2019-02-12,185.699997,185.759995,185.100006,185.740005,144.201904,2005
2019-02-13,186.160004,186.580002,184.899994,186.279999,144.621140,4281
2019-02-14,186.679993,186.679993,183.399994,186.320007,144.652206,4381
2019-02-15,184.460007,190.839996,182.500000,189.679993,147.260788,15136
2019-02-18,190.940002,190.940002,188.740005,189.820007,147.369476,5978
2019-02-19,189.979996,191.080002,188.880005,190.740005,148.083740,4450
2019-02-20,191.139999,192.720001,191.139999,192.220001,149.232758,4288
2019-02-21,192.860001,194.419998,192.279999,193.559998,150.273056,7397
2019-02-22,193.559998,194.679993,192.979996,194.119995,150.707840,3777
2019-02-25,195.500000,195.600006,193.800003,194.000000,150.614685,3788
2019-02-26,193.179993,195.080002,193.000000,195.000000,151.391052,6095
2019-02-27,194.759995,194.899994,193.339996,194.600006,151.080505,3782
2019-02-28,193.720001,195.520004,193.720001,195.000000,151.391052,3862
2019-03-01,196.419998,197.880005,196.100006,197.660004,153.456161,5391
2019-03-04,198.039993,198.580002,196.179993,196.580002,152.617706,5432
2019-03-05,197.240005,198.460007,196.720001,197.940002,153.673569,2902
2019-03-06,198.000000,199.199997,197.839996,198.320007,153.968567,2981
2019-03-07,197.679993,198.539993,196.119995,196.960007,152.912720,2037
2019-03-08,195.839996,196.539993,194.619995,196.119995,152.260574,4518
2019-03-11,196.539993,197.500000,196.440002,197.399994,153.254303,2842
2019-03-12,198.279999,198.639999,195.880005,196.820007,152.804031,2877
2019-03-13,196.199997,198.740005,196.199997,198.479996,154.092789,2724
2019-03-14,197.800003,199.779999,197.559998,198.960007,154.465439,4695
2019-03-15,199.539993,202.050003,199.539993,200.500000,155.661041,4167
2019-03-18,201.649994,201.750000,199.279999,200.500000,155.661041,44534
2019-03-19,200.350006,201.550003,200.000000,200.000000,155.272858,3944
2019-03-20,199.619995,201.000000,199.119995,199.960007,155.241821,2540
2019-03-21,198.919998,198.919998,196.000000,197.600006,153.409592,3671
2019-03-22,197.880005,198.460007,195.839996,196.440002,152.509018,2551
2019-03-25,194.860001,196.699997,194.679993,195.820007,152.027664,3728
2019-03-26,196.940002,198.119995,196.059998,197.440002,153.285370,2341
2019-03-27,198.119995,199.020004,196.699997,198.979996,154.480972,1490
2019-03-28,198.399994,198.940002,197.300003,198.000000,153.720139,2097
2019-03-29,198.000000,198.960007,197.500000,198.360001,153.999634,1968
2019-04-01,199.899994,200.850006,199.300003,200.149994,155.389313,3612
2019-04-02,200.000000,201.800003,199.759995,201.199997,156.204498,5336
2019-04-03,202.550003,205.699997,202.550003,205.600006,159.620514,12895
2019-04-04,204.949997,207.100006,204.699997,205.750000,159.736969,5383
2019-04-05,206.600006,207.199997,206.100006,206.350006,160.202759,3611
2019-04-08,206.550003,206.949997,205.000000,205.199997,159.309952,4086
2019-04-09,205.250000,207.250000,205.000000,206.000000,159.931061,2975
2019-04-10,205.899994,207.250000,205.899994,206.699997,160.474503,4621
2019-04-11,206.449997,208.600006,206.449997,208.199997,161.639038,6152
2019-04-12,208.350006,209.000000,207.500000,208.550003,161.910782,6424
2019-04-15,209.050003,209.899994,208.850006,209.899994,162.958862,4126
