TickerCode,MonthYear,VWAP,CompanyName,Brand,BrandRanking,StrongBrand,Industry,Sector,MultipleStrongBrands
ADS.F,2020-11-01,282.124728062069,Adidas AG (former: -Solomon),adidas,8,1,Footwear & Accessories ,Consumer Cyclical,0
ADS.F,2020-12-01,286.82744473726643,Adidas AG (former: -Solomon),adidas,8,1,Footwear & Accessories ,Consumer Cyclical,0
ALV.F,2019-01-01,180.3762523087998,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-02-01,189.72962888404444,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-03-01,198.94341156463489,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-04-01,209.4362243835641,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-05-01,204.89651627084953,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-06-01,207.32201311755682,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-07-01,215.26614105356444,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-08-01,200.80290210008977,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-09-01,209.14004294460176,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-10-01,217.1728291252589,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-11-01,219.84620533967708,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2019-12-01,218.00333093609612,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-01-01,218.93202273385984,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-02-01,213.83510958641776,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-03-01,155.9729453448063,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-04-01,163.4701704728757,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-05-01,158.2422885463115,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-06-01,182.97740154790802,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-07-01,183.48792179446988,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-08-01,182.32202516454555,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-09-01,172.05465748684162,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-10-01,159.16447333633917,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-11-01,184.81256860534566,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
ALV.F,2020-12-01,197.57672655677257,Allianz SE,Allianz,12,1,Insurance - Diversified,Financial Services,0
BAS.F,2019-01-01,63.96519655186726,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-02-01,65.79905320224493,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-03-01,67.01677272602528,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-04-01,71.59272669290905,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-05-01,65.00931485497763,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-06-01,61.62500604103525,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-07-01,61.40963610979148,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-08-01,57.84894806164253,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-09-01,63.19596035705088,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-10-01,66.54556809621975,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-11-01,70.06007438413744,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2019-12-01,67.81910832647208,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-01-01,64.3907106144041,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-02-01,58.69513729290751,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-03-01,44.92438270551535,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-04-01,45.43413728640475,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-05-01,45.99557122395294,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-06-01,53.251330799064526,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-07-01,50.72975691107486,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-08-01,50.13440589718604,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-09-01,52.03490667944426,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-10-01,51.933983434786676,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-11-01,56.04159539510102,BASF SE,,0,0,Chemicals,Basic Materials,0
BAS.F,2020-12-01,63.437438748713745,BASF SE,,0,0,Chemicals,Basic Materials,0
BAYN.F,2019-01-01,64.34588620080964,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-02-01,68.38000632399138,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-03-01,61.64358241999651,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-04-01,60.48607733730969,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-05-01,57.90927590915473,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
BAYN.F,2019-06-01,56.056381653826044,Bayer AG,,0,0,Drug Manufacturers - General,Healthcare,0
